pcode,year,month,seasonal_precip_prob_below_lead1,seasonal_precip_prob_near_lead1,seasonal_precip_prob_above_lead1,seasonal_target_season_lead1,seasonal_overlaps_kiremt_lead1,seasonal_overlaps_belg_lead1,seasonal_overlaps_gu_lead1,seasonal_overlaps_deyr_lead1,seasonal_source_lead1,seasonal_precip_prob_below_lead3,seasonal_precip_prob_near_lead3,seasonal_precip_prob_above_lead3,seasonal_target_season_lead3,seasonal_overlaps_kiremt_lead3,seasonal_overlaps_belg_lead3,seasonal_overlaps_gu_lead3,seasonal_overlaps_deyr_lead3,seasonal_source_lead3
ET0715,2016,5,33.0,33.0,33.0,jja,True,False,True,False,legacy_two_tier,33.0,33.0,33.0,aso,True,False,False,True,legacy_two_tier
ET0715,2016,6,33.0,33.0,33.0,jas,True,False,False,False,legacy_two_tier,33.0,33.0,33.0,son,True,False,False,True,legacy_two_tier
ET0715,2016,7,33.0,33.0,33.0,aso,True,False,False,True,legacy_two_tier,33.0,33.0,33.0,ond,False,False,False,True,legacy_two_tier
ET0715,2016,8,33.0,33.0,33.0,son,True,False,False,True,legacy_two_tier,33.0,33.0,33.0,ndj,False,False,False,True,legacy_two_tier
ET0715,2016,9,33.0,33.0,33.0,ond,False,False,False,True,legacy_two_tier,33.0,33.0,33.0,djf,False,True,False,True,legacy_two_tier
ET0715,2016,10,40.0,35.0,25.0,ndj,False,False,False,True,legacy_two_tier,33.0,33.0,33.0,jfm,False,True,False,False,legacy_two_tier
ET0715,2016,11,33.0,33.0,33.0,djf,False,True,False,True,legacy_two_tier,33.0,33.0,33.0,fma,False,True,True,False,legacy_two_tier
ET0715,2016,12,33.0,33.0,33.0,jfm,False,True,False,False,legacy_two_tier,33.0,33.0,33.0,mam,False,True,True,False,legacy_two_tier
ET0715,2017,1,33.0,33.0,33.0,fma,False,True,True,False,legacy_two_tier,33.0,33.0,33.0,amj,True,True,True,False,legacy_two_tier
ET0715,2017,2,32.44046208619184,31.19158173662536,36.36795613159509,mam,False,True,True,False,nmme_elr,37.48617206745124,31.344878229677608,31.168949702871146,mjj,True,True,True,False,nmme_elr
ET0715,2017,3,37.09554143569734,30.84374744353842,32.0607111329623,amj,True,True,True,False,nmme_elr,38.62295154672511,31.56455299390226,29.81249545937263,jja,True,False,True,False,nmme_elr
ET0715,2017,4,38.63998118314282,31.74133819498777,29.61868062186941,mjj,True,True,True,False,nmme_elr,49.241067076631786,29.784238658421728,20.97469426494648,jas,True,False,False,False,nmme_elr
ET0715,2017,5,42.33795381118686,30.61538107041674,27.04666511666784,jja,True,False,True,False,nmme_elr,40.027178170316105,31.00205424910058,28.970767581447596,aso,True,False,False,True,nmme_elr
ET0715,2017,6,33.67945458068087,31.64197905028975,34.67856635353597,jas,True,False,False,False,nmme_elr,33.36279111222248,31.092015235169782,35.54519365826077,son,True,False,False,True,nmme_elr
ET0715,2017,7,32.80254182094971,31.10647086961154,36.0909871809564,aso,True,False,False,True,nmme_elr,30.593980255307365,30.527878293650318,38.87814149779246,ond,False,False,False,True,nmme_elr
ET0715,2017,8,30.215271306690695,30.677657854223654,39.10707095669798,son,True,False,False,True,nmme_elr,33.940556033205844,31.405168532676903,34.65427547959374,ndj,False,False,False,True,nmme_elr
ET0715,2017,9,28.00314001125757,29.769015200974493,42.22784488280718,ond,False,False,False,True,nmme_elr,29.294745622734055,30.754119102577278,39.95113520330091,djf,False,True,False,True,nmme_elr
ET0715,2017,10,27.2503015276759,28.578730415111433,44.17096816133888,ndj,False,False,False,True,nmme_elr,32.71650459912632,30.991912654537153,36.29158275203065,jfm,False,True,False,False,nmme_elr
ET0715,2017,11,28.08159736783655,30.702540296518713,41.21586231743364,djf,False,True,False,True,nmme_elr,36.91621525311267,29.111196538653132,33.972588103855976,fma,False,True,True,False,nmme_elr
ET0715,2017,12,32.80929356831832,31.85246727868936,35.33823913361404,jfm,False,True,False,False,nmme_elr,42.57626563248721,28.20349556586227,29.22023898713742,mam,False,True,True,False,nmme_elr
ET0715,2018,1,33.382908202702374,31.50373674951095,35.11335511999177,fma,False,True,True,False,nmme_elr,41.59293777158335,29.868917793264345,28.53814446743546,amj,True,True,True,False,nmme_elr
ET0715,2018,2,35.01705187847266,29.264378273355472,35.718569872012345,mam,False,True,True,False,nmme_elr,31.568552246013173,29.98005186519776,38.45139586275427,mjj,True,True,True,False,nmme_elr
ET0715,2018,3,32.6571651005272,29.898353178347417,37.444481669756186,amj,True,True,True,False,nmme_elr,26.875324856579848,29.716511280620086,43.408164041365374,jja,True,False,True,False,nmme_elr
ET0715,2018,4,30.925916506326132,31.042088601046817,38.03199494463047,mjj,True,True,True,False,nmme_elr,35.659386762178514,31.71223721584841,32.628376096652794,jas,True,False,False,False,nmme_elr
ET0715,2018,5,32.689232135409924,31.173088167917555,36.137679724345475,jja,True,False,True,False,nmme_elr,33.98972391461145,28.949771218515494,37.060504600639234,aso,True,False,False,True,nmme_elr
ET0715,2018,6,27.603010450441563,30.93515152054536,41.461838238845516,jas,True,False,False,False,nmme_elr,31.46982367590423,29.79187547627307,38.73830072209169,son,True,False,False,True,nmme_elr
ET0715,2018,7,36.43715095427884,31.142709444358808,32.42013960350171,aso,True,False,False,True,nmme_elr,32.36091965080393,30.777347152292982,36.86173320365237,ond,False,False,False,True,nmme_elr
ET0715,2018,8,33.82248815755993,30.937218927791672,35.2402929392772,son,True,False,False,True,nmme_elr,30.240763249039006,30.043990853796203,39.71524571249712,ndj,False,False,False,True,nmme_elr
ET0715,2018,9,32.47938886739716,30.860493072456254,36.66011816934024,ond,False,False,False,True,nmme_elr,27.63921802324316,30.182089737618924,42.1786923052561,djf,False,True,False,True,nmme_elr
ET0715,2018,10,30.588607234266583,31.73360760921432,37.67778528525068,ndj,False,False,False,True,nmme_elr,33.44713027061093,31.24559462120876,35.30727501749205,jfm,False,True,False,False,nmme_elr
ET0715,2018,11,31.43973319345986,30.55551152560108,38.00475546487459,djf,False,True,False,True,nmme_elr,36.496066326474725,30.148911308155625,33.355022375534496,fma,False,True,True,False,nmme_elr
ET0715,2018,12,27.79824552556618,29.35938315578596,42.84237111351179,jfm,False,True,False,False,nmme_elr,40.00241525019596,30.398770620351968,29.59881413075589,mam,False,True,True,False,nmme_elr
ET0715,2019,1,33.0605441547425,30.461176433345074,36.478279385945854,fma,False,True,True,False,nmme_elr,37.86183430892744,30.561719727925347,31.576445999823818,amj,True,True,True,False,nmme_elr
ET0715,2019,2,35.972452875397494,30.974228847993757,33.05331828606397,mam,False,True,True,False,nmme_elr,30.130826896732472,29.609724687027203,40.25944808874963,mjj,True,True,True,False,nmme_elr
ET0715,2019,3,34.147968758241305,31.337114991384176,34.514916259654385,amj,True,True,True,False,nmme_elr,29.19785070799252,30.96352012920276,39.8386291980945,jja,True,False,True,False,nmme_elr
ET0715,2019,4,27.19581995890769,29.732741929768302,43.07143820049582,mjj,True,True,True,False,nmme_elr,20.132477023782748,26.24267015615888,53.624852723161155,jas,True,False,False,False,nmme_elr
ET0715,2019,5,24.494793333116412,28.178327964243692,47.326878849447304,jja,True,False,True,False,nmme_elr,28.86490267695245,28.68800665453878,42.44709069166765,aso,True,False,False,True,nmme_elr
ET0715,2019,6,22.60887848734353,27.913539138608584,49.4775825408172,jas,True,False,False,False,nmme_elr,32.454211012567804,30.445690053783387,37.1000989167785,son,True,False,False,True,nmme_elr
ET0715,2019,7,28.974540690225872,29.90469544837042,41.12076408249717,aso,True,False,False,True,nmme_elr,33.61224286078641,30.580198071530546,35.80755906448658,ond,False,False,False,True,nmme_elr
ET0715,2019,8,30.50224516928967,30.444207223569858,39.05354763195728,son,True,False,False,True,nmme_elr,30.056477163736172,30.22028255938443,39.72324050153399,ndj,False,False,False,True,nmme_elr
ET0715,2019,9,26.870664133270985,28.882000889002075,44.24733493613656,ond,False,False,False,True,nmme_elr,21.301629619991235,27.551592908368413,51.14677745537565,djf,False,True,False,True,nmme_elr
ET0715,2019,10,25.645591475669427,28.716162954342508,45.63824577763239,ndj,False,False,False,True,nmme_elr,32.91629896034858,30.35559228392041,36.72810875400728,jfm,False,True,False,False,nmme_elr
ET0715,2019,11,19.996259991749888,24.06033719521887,55.94340244710581,djf,False,True,False,True,nmme_elr,35.271512208102536,29.611906556349076,35.11658116355625,fma,False,True,True,False,nmme_elr
ET0715,2019,12,25.453349333491342,28.97673317679896,45.569917701490446,jfm,False,True,False,False,nmme_elr,42.52025780786177,26.22351067543312,31.256231604265714,mam,False,True,True,False,nmme_elr
ET0715,2020,1,30.760786116406127,30.097552674440838,39.14166114332039,fma,False,True,True,False,nmme_elr,38.8651858055851,29.57007643558714,31.56473775347203,amj,True,True,True,False,nmme_elr
ET0715,2020,2,36.6671220929894,29.631418516203475,33.70145939563446,mam,False,True,True,False,nmme_elr,26.2068394106076,25.768933114235374,48.024227781620624,mjj,True,True,True,False,nmme_elr
ET0715,2020,3,33.62900053544121,28.53288863027386,37.83811096789992,amj,True,True,True,False,nmme_elr,21.058357257532084,24.00606856681511,54.935574224365546,jja,True,False,True,False,nmme_elr
ET0715,2020,4,23.285715153475206,27.21462127208547,49.49966366963339,mjj,True,True,True,False,nmme_elr,17.010121083149137,22.596085679466604,60.393793392838276,jas,True,False,False,False,nmme_elr
ET0715,2020,5,19.86482297768812,25.925077167848407,54.21009974734602,jja,True,False,True,False,nmme_elr,22.94956353746599,26.75529604533805,50.29514033433081,aso,True,False,False,True,nmme_elr
ET0715,2020,6,17.369039806535383,26.134705557749548,56.49625449042156,jas,True,False,False,False,nmme_elr,32.15843570487374,30.542176329442214,37.29938808404053,son,True,False,False,True,nmme_elr
ET0715,2020,7,24.009674922746964,27.728942979127734,48.261382285512056,aso,True,False,False,True,nmme_elr,33.318299422368206,30.09764678051564,36.58405373565492,ond,False,False,False,True,nmme_elr
ET0715,2020,8,31.200371654812084,29.89010263089243,38.90952585065312,son,True,False,False,True,nmme_elr,41.30680837068481,30.869670614926118,27.823521013462155,ndj,False,False,False,True,nmme_elr
ET0715,2020,9,33.18275259719589,30.001441724795647,36.81580557609607,ond,False,False,False,True,nmme_elr,33.83817035259676,31.329108742982747,34.83272096350919,djf,False,True,False,True,nmme_elr
ET0715,2020,10,48.553571082883956,27.699457622383107,23.74697133336751,ndj,False,False,False,True,nmme_elr,36.928662748435734,31.0562030326221,32.015134238267464,jfm,False,True,False,False,nmme_elr
ET0715,2020,11,40.737900436889404,31.558982778897047,27.703116786971098,djf,False,True,False,True,nmme_elr,35.15113683874726,30.62801973630299,34.22084338417025,fma,False,True,True,False,nmme_elr
ET0715,2020,12,36.77109053324857,31.48511181752426,31.743797699339495,jfm,False,True,False,False,nmme_elr,37.265694484941285,28.79189309015385,33.942412351444865,mam,False,True,True,False,nmme_elr
ET0715,2021,1,34.84109814224318,31.411774434762386,33.747127393746254,fma,False,True,True,False,nmme_elr,39.38831466305471,30.071373537846128,30.540311803365803,amj,True,True,True,False,nmme_elr
ET0715,2021,2,38.09660824728651,30.505667432839537,31.397724307412865,mam,False,True,True,False,nmme_elr,27.98460158318311,28.443854554108785,43.57154383525889,mjj,True,True,True,False,nmme_elr
ET0715,2021,3,30.65452442897463,29.16882246050738,40.17665328063235,amj,True,True,True,False,nmme_elr,31.048396066789472,30.462055437091482,38.48954859786758,jja,True,False,True,False,nmme_elr
ET0715,2021,4,23.676845292037232,29.595863584111747,46.727291556947534,mjj,True,True,True,False,nmme_elr,18.389932189046327,23.87487248230567,57.73519524476239,jas,True,False,False,False,nmme_elr
ET0715,2021,5,32.556583468704616,31.95507702209278,35.48833950857322,jja,True,False,True,False,nmme_elr,24.13816680459838,29.57621645987978,46.285616618250195,aso,True,False,False,True,nmme_elr
ET0715,2021,6,29.70014993805088,32.82365223410038,37.476197852938114,jas,True,False,False,False,nmme_elr,33.118139224417014,30.18607842761863,36.695782327134346,son,True,False,False,True,nmme_elr
ET0715,2021,7,25.519518443777926,30.120133000915725,44.36034888131448,aso,True,False,False,True,nmme_elr,30.373797717355643,30.300741915980325,39.32546032944262,ond,False,False,False,True,nmme_elr
ET0715,2021,8,30.19577979094842,30.97257271651204,38.83164753985265,son,True,False,False,True,nmme_elr,30.319248243250335,31.43927041434206,38.24148122442088,ndj,False,False,False,True,nmme_elr
ET0715,2021,9,33.72629338484502,33.21004450973061,33.06366230349573,ond,False,False,False,True,nmme_elr,40.63665098132398,35.157394012615555,24.20595499901276,djf,False,True,False,True,nmme_elr
ET0715,2021,10,32.81010333607973,34.707882599369,32.48201408085089,ndj,False,False,False,True,nmme_elr,32.76143283656839,34.196861119045224,33.041706040566034,jfm,False,True,False,False,nmme_elr
ET0715,2021,11,43.93477195530991,34.424962689522005,21.640265354308777,djf,False,True,False,True,nmme_elr,31.503352828463168,34.428165899267064,34.06848136293444,fma,False,True,True,False,nmme_elr
ET0715,2021,12,28.672907637110853,35.48804412972591,35.83904829669439,jfm,False,True,False,False,nmme_elr,29.755566474720197,33.323577005606154,36.9208564836442,mam,False,True,True,False,nmme_elr
ET0715,2022,1,26.548028501800832,32.666369253678646,40.785602215072096,fma,False,True,True,False,nmme_elr,22.79542136109973,29.916903327071317,47.28767545554753,amj,True,True,True,False,nmme_elr
ET0715,2022,2,33.29712359976983,33.11135548537182,33.591520988735866,mam,False,True,True,False,nmme_elr,27.594835296882014,32.941433078332985,39.46373162231848,mjj,True,True,True,False,nmme_elr
ET0715,2022,3,25.63326643252872,31.563617398283725,42.80311634319646,amj,True,True,True,False,nmme_elr,32.181658601908936,31.72868363668882,36.08965742337237,jja,True,False,True,False,nmme_elr
ET0715,2022,4,22.333490092782373,30.567924021748457,47.098585613822806,mjj,True,True,True,False,nmme_elr,29.54984612037318,33.10328746895475,37.34686636133555,jas,True,False,False,False,nmme_elr
ET0715,2022,5,23.78432590123019,32.46096424584181,43.75470985679452,jja,True,False,True,False,nmme_elr,31.180889373511057,33.04087854549189,35.77823202925825,aso,True,False,False,True,nmme_elr
ET0715,2022,6,27.168249354546056,32.56082641535248,40.27092411610536,jas,True,False,False,False,nmme_elr,39.57823339915464,32.476212373308954,27.94555422356829,son,True,False,False,True,nmme_elr
ET0715,2022,7,28.787993329099024,32.64062241578884,38.571384270049236,aso,True,False,False,True,nmme_elr,35.54233829386128,33.426440230673094,31.031221435481037,ond,False,False,False,True,nmme_elr
ET0715,2022,8,37.60296617455677,32.98805941555014,29.408974440013925,son,True,False,False,True,nmme_elr,36.93038761741936,33.04980301942848,30.019809255601174,ndj,False,False,False,True,nmme_elr
ET0715,2022,9,35.783217727918256,33.16619320774089,31.050589213848973,ond,False,False,False,True,nmme_elr,42.30041407891771,34.498656466431804,23.200929450046104,djf,False,True,False,True,nmme_elr
ET0715,2022,10,41.430141461338536,33.532511608919556,25.03734687080471,ndj,False,False,False,True,nmme_elr,34.30012452956261,34.60968508665876,31.090190405864707,jfm,False,True,False,False,nmme_elr
ET0715,2022,11,27.057080552461095,36.09879883710647,36.84412053182192,djf,False,True,False,True,nmme_elr,32.557287006225444,34.02478036917842,33.41793257382664,fma,False,True,True,False,nmme_elr
ET0715,2022,12,30.830817618053658,35.41792132204669,33.75126119746816,jfm,False,True,False,False,nmme_elr,32.76692428098604,33.54052520696917,33.69255051457277,mam,False,True,True,False,nmme_elr
ET0715,2023,1,35.385611010243224,34.00734741743084,30.607041584425858,fma,False,True,True,False,nmme_elr,30.699251801569854,34.42365546913116,34.877092743237874,amj,True,True,True,False,nmme_elr
ET0715,2023,2,35.996642423469154,33.89575495026014,30.107602626347052,mam,False,True,True,False,nmme_elr,34.346153752779266,34.01267558242381,31.641170663924413,mjj,True,True,True,False,nmme_elr
ET0715,2023,3,34.3760833350661,33.76523063440823,31.85868603492918,amj,True,True,True,False,nmme_elr,34.431790663285625,33.711477630910885,31.85673168762655,jja,True,False,True,False,nmme_elr
ET0715,2023,4,32.47261636204943,33.6406076600878,33.88677605646716,mjj,True,True,True,False,nmme_elr,36.23042392230273,33.436044701851515,30.333531375193576,jas,True,False,False,False,nmme_elr
ET0715,2023,5,41.16256290273827,32.04519761688698,26.792239608499916,jja,True,False,True,False,nmme_elr,31.49037523570925,32.772705836028294,35.73691905970834,aso,True,False,False,True,nmme_elr
ET0715,2023,6,39.023567723390386,32.75166547932566,28.224766794778432,jas,True,False,False,False,nmme_elr,29.548482865071513,32.56718723664722,37.884330031330734,son,True,False,False,True,nmme_elr
ET0715,2023,7,33.106325600760215,33.50626575189072,33.387408680105615,aso,True,False,False,True,nmme_elr,27.34854195245898,31.312182759392712,41.33927519553798,ond,False,False,False,True,nmme_elr
ET0715,2023,8,22.064335194550416,30.68638194461888,47.24928276972988,son,True,False,False,True,nmme_elr,23.52768431209069,28.74987909367287,47.72243631242908,ndj,False,False,False,True,nmme_elr
ET0715,2023,9,21.78917233944229,28.557295922353674,49.65353202575274,ond,False,False,False,True,nmme_elr,9.410834526203685,19.913169402168847,70.67599593703393,djf,False,True,False,True,nmme_elr
ET0715,2023,10,11.390075829743907,21.214914905738922,67.3950089639956,ndj,False,False,False,True,nmme_elr,18.922196089969106,27.115116600666834,53.962687467782864,jfm,False,True,False,False,nmme_elr
ET0715,2023,11,4.307319660123043,10.132590944732545,85.56008988358714,djf,False,True,False,True,nmme_elr,22.335776811358425,30.460965375515247,47.203257662683626,fma,False,True,True,False,nmme_elr
ET0715,2023,12,17.406976708975673,25.710363096151077,56.882660498276124,jfm,False,True,False,False,nmme_elr,25.626560044316335,32.13986293391386,42.23357703325138,mam,False,True,True,False,nmme_elr
ET0715,2024,1,24.089717747495225,32.12878887982407,43.7814934962583,fma,False,True,True,False,nmme_elr,21.12069979448909,28.653329652873857,50.225970772216215,amj,True,True,True,False,nmme_elr
ET0715,2024,2,20.704816020366806,28.326591766847272,50.96859169543594,mam,False,True,True,False,nmme_elr,19.346638710176002,26.776866592793887,53.87649450929169,mjj,True,True,True,False,nmme_elr
ET0715,2024,3,22.540550703900585,30.083627991189914,47.37582090048236,amj,True,True,True,False,nmme_elr,29.975669277217712,30.46993980775646,39.554390616174956,jja,True,False,True,False,nmme_elr
ET0715,2024,4,21.593074363981973,29.920356869668957,48.48656873087699,mjj,True,True,True,False,nmme_elr,28.15156367582064,31.242984081160664,40.60545249867782,jas,True,False,False,False,nmme_elr
ET0715,2024,5,20.80809530405955,28.95660958370207,50.235294893998486,jja,True,False,True,False,nmme_elr,29.79452455882476,30.114976954796056,40.09049853331554,aso,True,False,False,True,nmme_elr
ET0715,2024,6,24.601580652629906,31.57111539451635,43.82730409750919,jas,True,False,False,False,nmme_elr,38.00850380170735,31.4400261296693,30.55147006814314,son,True,False,False,True,nmme_elr
ET0715,2024,7,22.61792109603101,29.049023566262157,48.33305546257383,aso,True,False,False,True,nmme_elr,34.118802402957364,33.30479047528675,32.57640703716044,ond,False,False,False,True,nmme_elr
ET0715,2024,8,24.207093225382742,28.942290562150006,46.85061626194748,son,True,False,False,True,nmme_elr,33.29951527425439,34.733994348399335,31.966490324525893,ndj,False,False,False,True,nmme_elr
ET0715,2024,9,21.09736173715661,30.793366306532015,48.109272149724326,ond,False,False,False,True,nmme_elr,44.09373930985714,34.23545320930865,21.670807476240434,djf,False,True,False,True,nmme_elr
ET0715,2024,10,39.91311311263789,34.71717960946474,25.369707257155728,ndj,False,False,False,True,nmme_elr,39.384466030491694,34.75358295220812,25.86195103853293,jfm,False,True,False,False,nmme_elr
ET0715,2024,11,39.55503295355391,36.68616199964375,23.758805040404926,djf,False,True,False,True,nmme_elr,33.8340725068426,34.16589468412411,32.00003278231914,fma,False,True,True,False,nmme_elr
ET0715,2024,12,35.9546626244561,34.77646621004349,29.268871119858463,jfm,False,True,False,False,nmme_elr,32.0083850013175,33.111010551824556,34.880604433213826,mam,False,True,True,False,nmme_elr
ET0715,2025,1,36.61191689819556,33.534757152471954,29.853325934456727,fma,False,True,True,False,nmme_elr,22.597646926438188,30.914157547112683,46.48819594848122,amj,True,True,True,False,nmme_elr
ET0715,2025,2,32.466461034310456,33.834788510452505,33.69875050495706,mam,False,True,True,False,nmme_elr,27.394015024353877,33.15797008581487,39.44801481495668,mjj,True,True,True,False,nmme_elr
ET0715,2025,3,31.12907905254976,34.26860965236548,34.60231122280814,amj,True,True,True,False,nmme_elr,28.784746418184042,33.13017610136616,38.08507745470075,jja,True,False,True,False,nmme_elr
ET0715,2025,4,23.554794387284034,32.37486526007516,44.070340735114556,mjj,True,True,True,False,nmme_elr,27.28668733444595,32.83340846884805,39.879904074511686,jas,True,False,False,False,nmme_elr
ET0715,2025,5,20.442340498903665,30.405000963154745,49.15265874478647,jja,True,False,True,False,nmme_elr,32.73816686887363,32.87538438538944,34.38644862791981,aso,True,False,False,True,nmme_elr
ET0715,2025,6,27.07831068804198,32.85649944495148,40.065189874172745,jas,True,False,False,False,nmme_elr,32.09707598297351,34.26360401587779,33.639319987126775,son,True,False,False,True,nmme_elr
ET0715,2025,7,26.150275575703386,31.29336507133076,42.55635936204889,aso,True,False,False,True,nmme_elr,32.31228947894565,34.59360898833003,33.0941015012615,ond,False,False,False,True,nmme_elr
ET0715,2025,8,30.894593866837695,33.25167370148015,35.85373245003342,son,True,False,False,True,nmme_elr,37.708115834583026,34.68412066991968,27.607763496752042,ndj,False,False,False,True,nmme_elr
ET0715,2025,9,32.694767010094864,34.489658003818846,32.815575292211555,ond,False,False,False,True,nmme_elr,36.53137263713382,34.3343957170757,29.13423163439773,djf,False,True,False,True,nmme_elr
ET0715,2025,10,34.68242837212883,36.3682778952187,28.949293721530175,ndj,False,False,False,True,nmme_elr,32.52450916378604,35.313305633870584,32.16218525989568,jfm,False,True,False,False,nmme_elr
ET0715,2025,11,33.697449661978666,33.63071532394103,32.67183513782531,djf,False,True,False,True,nmme_elr,33.34618875894869,33.310883645568204,33.34292762669206,fma,False,True,True,False,nmme_elr
ET0715,2025,12,31.45440134044148,36.38713077706843,32.1584679970232,jfm,False,True,False,False,nmme_elr,30.20267345376417,33.06508832538911,36.732238250042066,mam,False,True,True,False,nmme_elr
ET0715,2026,1,29.751273690027546,34.51900372772926,35.7297225780486,fma,False,True,True,False,nmme_elr,31.097110971250082,33.28349898232674,35.61938998286215,amj,True,True,True,False,nmme_elr
ET0715,2026,2,30.312659801529634,33.70457660431183,35.98276361395763,mam,False,True,True,False,nmme_elr,33.164605484344854,32.24189016317676,34.59350430769143,mjj,True,True,True,False,nmme_elr
ET0715,2026,3,34.94169996049273,33.155695309998976,31.902604810398444,amj,True,True,True,False,nmme_elr,36.63800634341036,33.103635191532454,30.258358353059652,jja,True,False,True,False,nmme_elr
ET0715,2026,4,35.39162089106537,33.72696824420363,30.88141086480679,mjj,True,True,True,False,nmme_elr,36.30574689488976,33.130372706286224,30.56388040724059,jas,True,False,False,False,nmme_elr
ET0715,2026,5,43.510142077206595,32.795741837736244,23.69411608681947,jja,True,False,True,False,nmme_elr,34.18617001204747,32.14243857410507,33.67139120676474,aso,True,False,False,True,nmme_elr
ET0715,2026,6,44.52326362568742,31.216820178079253,24.259916200525065,jas,True,False,False,False,nmme_elr,25.469869909822293,31.372675478494948,43.15745485593597,son,True,False,False,True,nmme_elr
ET0715,2026,7,36.421163047514476,32.905634035214625,30.6732030286108,aso,True,False,False,True,nmme_elr,22.804101459740735,26.54018195393973,50.655716694937325,ond,False,False,False,True,nmme_elr
ET0715,2026,8,,,,son,True,False,False,True,,,,,ndj,False,False,False,True,
ET0715,2026,9,,,,ond,False,False,False,True,,,,,djf,False,True,False,True,
ET0715,2026,10,,,,ndj,False,False,False,True,,,,,jfm,False,True,False,False,
ET0715,2026,11,,,,djf,False,True,False,True,,,,,fma,False,True,True,False,
ET0715,2026,12,,,,jfm,False,True,False,False,,,,,mam,False,True,True,False,
ET0716,2009,1,33.0,33.0,33.0,fma,False,True,True,False,legacy_two_tier,33.0,33.0,33.0,amj,True,True,True,False,legacy_two_tier
ET0716,2009,2,33.0,33.0,33.0,mam,False,True,True,False,legacy_two_tier,33.0,33.0,33.0,mjj,True,True,True,False,legacy_two_tier
ET0716,2009,3,33.0,33.0,33.0,amj,True,True,True,False,legacy_two_tier,33.0,33.0,33.0,jja,True,False,True,False,legacy_two_tier
ET0716,2009,4,33.0,33.0,33.0,mjj,True,True,True,False,legacy_two_tier,25.0,35.0,40.0,jas,True,False,False,False,legacy_two_tier
ET0716,2009,5,33.0,33.0,33.0,jja,True,False,True,False,legacy_two_tier,20.0,35.0,45.0,aso,True,False,False,True,legacy_two_tier
ET0716,2009,6,33.0,33.0,33.0,jas,True,False,False,False,legacy_two_tier,25.0,35.0,40.0,son,True,False,False,True,legacy_two_tier
ET0716,2009,7,25.0,35.0,40.0,aso,True,False,False,True,legacy_two_tier,25.0,35.0,40.0,ond,False,False,False,True,legacy_two_tier
ET0716,2009,8,33.0,33.0,33.0,son,True,False,False,True,legacy_two_tier,25.0,35.0,40.0,ndj,False,False,False,True,legacy_two_tier
ET0716,2009,9,20.0,35.0,45.0,ond,False,False,False,True,legacy_two_tier,25.0,35.0,40.0,djf,False,True,False,True,legacy_two_tier
ET0716,2009,10,33.0,33.0,33.0,ndj,False,False,False,True,legacy_two_tier,33.0,33.0,33.0,jfm,False,True,False,False,legacy_two_tier
ET0716,2009,11,33.0,33.0,33.0,djf,False,True,False,True,legacy_two_tier,25.0,35.0,40.0,fma,False,True,True,False,legacy_two_tier
ET0716,2009,12,25.0,35.0,40.0,jfm,False,True,False,False,legacy_two_tier,33.0,33.0,33.0,mam,False,True,True,False,legacy_two_tier
ET0716,2010,1,33.0,33.0,33.0,fma,False,True,True,False,legacy_two_tier,33.0,33.0,33.0,amj,True,True,True,False,legacy_two_tier
ET0716,2010,2,33.0,33.0,33.0,mam,False,True,True,False,legacy_two_tier,33.0,33.0,33.0,mjj,True,True,True,False,legacy_two_tier
ET0716,2010,3,33.0,33.0,33.0,amj,True,True,True,False,legacy_two_tier,33.0,33.0,33.0,jja,True,False,True,False,legacy_two_tier
ET0716,2010,4,33.0,33.0,33.0,mjj,True,True,True,False,legacy_two_tier,25.0,35.0,40.0,jas,True,False,False,False,legacy_two_tier
ET0716,2010,5,33.0,33.0,33.0,jja,True,False,True,False,legacy_two_tier,25.0,35.0,40.0,aso,True,False,False,True,legacy_two_tier
ET0716,2010,6,20.0,35.0,45.0,jas,True,False,False,False,legacy_two_tier,25.0,35.0,40.0,son,True,False,False,True,legacy_two_tier
ET0716,2010,7,20.0,35.0,45.0,aso,True,False,False,True,legacy_two_tier,33.0,33.0,33.0,ond,False,False,False,True,legacy_two_tier
ET0716,2010,8,25.0,35.0,40.0,son,True,False,False,True,legacy_two_tier,33.0,33.0,33.0,ndj,False,False,False,True,legacy_two_tier
ET0716,2010,9,33.0,33.0,33.0,ond,False,False,False,True,legacy_two_tier,40.0,35.0,25.0,djf,False,True,False,True,legacy_two_tier
ET0716,2010,10,45.0,35.0,20.0,ndj,False,False,False,True,legacy_two_tier,33.0,33.0,33.0,jfm,False,True,False,False,legacy_two_tier
ET0716,2010,11,40.0,35.0,25.0,djf,False,True,False,True,legacy_two_tier,33.0,33.0,33.0,fma,False,True,True,False,legacy_two_tier
ET0716,2010,12,33.0,33.0,33.0,jfm,False,True,False,False,legacy_two_tier,33.0,33.0,33.0,mam,False,True,True,False,legacy_two_tier
ET0716,2011,1,33.0,33.0,33.0,fma,False,True,True,False,legacy_two_tier,33.0,33.0,33.0,amj,True,True,True,False,legacy_two_tier
ET0716,2011,2,33.0,33.0,33.0,mam,False,True,True,False,legacy_two_tier,33.0,33.0,33.0,mjj,True,True,True,False,legacy_two_tier
ET0716,2011,3,33.0,33.0,33.0,amj,True,True,True,False,legacy_two_tier,33.0,33.0,33.0,jja,True,False,True,False,legacy_two_tier
